,"Menor, 0.5","Médias, 0.5","Maior, 0.5","Menor, 1","Médias, 1","Maior, 1","Menor, 5","Médias, 5","Maior, 5"
28,1.928750926311104,2.052746755633778,2.1767425849564526,0.9181413871908767,0.9779136527890184,1.03768591838716,0.19281553102253698,0.20537504798000927,0.21793456493748156
29,1.8684355646979767,1.9920282701020127,2.1156209755060487,0.9047520678076779,0.9662462870967495,1.0277405063858212,0.19595829597291992,0.20877314683066567,0.22158799768841142
30,1.8947392558900187,2.018242663267145,2.1417460706442712,0.9395739097800637,1.0004833689332502,1.0613928280864366,0.1858636743488914,0.19805743763526415,0.2102512009216369
31,2.0001611721255985,2.1290803987509963,2.257999625376394,0.8884660239935287,0.9466065485246409,1.004747073055753,0.18219065263075307,0.19448191219880284,0.20677317176685261
32,1.9160030083476967,2.0397744689396777,2.163545929531659,0.9276138399792194,0.9913423494202029,1.0550708588611866,0.18634798750031803,0.19831010256936424,0.21027221763841045
33,1.9811118454251078,2.1174125331176303,2.2537132208101527,0.949747823767697,1.0137301600030362,1.0777124962383753,0.19618851022330672,0.20946739948667298,0.22274628875003924
34,1.8878594030005924,2.018333830613092,2.148808258225591,0.9545334823770371,1.0152743798326354,1.0760152772882337,0.17895078757367294,0.1906397625002964,0.20232873742691987
35,1.8290361435470637,1.9498843886597992,2.0707326337725345,0.9021449496476646,0.9627235005537352,1.023302051459806,0.181016470145235,0.19252630406698992,0.20403613798874484
36,1.944795183431043,2.0665370758854813,2.1882789683399198,0.9357814054582848,0.9969964728260464,1.058211540193808,0.1895419688188287,0.20128285046112654,0.21302373210342437
37,1.8484993334491582,1.9724608308433353,2.0964223282375127,0.9745128566138791,1.039681149061708,1.1048494415095367,0.17787325991088965,0.19006746243918918,0.2022616649674887
38,1.8381447065386796,1.9646176260390897,2.0910905455395,0.9462177981489951,1.0078349063681644,1.0694520145873339,0.19135001136838992,0.20364440697679534,0.21593880258520076
39,1.935310496505095,2.070274038474141,2.205237580443187,0.9328652282899903,0.9938788671445739,1.0548925059991574,0.1848988889815505,0.19634853069030112,0.20779817239905174
40,1.9932709123881622,2.1215181122605804,2.2497653121329986,0.9077616281985584,0.9657085021613552,1.0236553761241518,0.18571549091848796,0.19812517767660665,0.21053486443472533
41,1.868140269762394,1.9901611832350177,2.1121820967076417,0.934201777574543,0.9951301148304788,1.0560584520864145,0.1894240901646817,0.20199205169507742,0.21456001322547313
42,1.9191068254703179,2.044668603478097,2.1702303814858763,0.9341658295490392,1.0000317119067181,1.0658975942643971,0.18151190272269704,0.19317747292185575,0.20484304312101445
43,1.9164152211644376,2.045606936453992,2.1747986517435463,0.9910655734874357,1.0598672445061947,1.1286689155249539,0.18581455689640083,0.1982130576646597,0.21061155843291854
44,1.9583032568326424,2.0840865511955395,2.209869845558437,0.9938755385261421,1.0615126465967268,1.1291497546673117,0.18313346344596237,0.19559784391782364,0.2080622243896849
45,1.9215736828505054,2.046572169477928,2.1715706561053505,0.9374815526589678,0.9969356184029987,1.0563896841470297,0.1914681898512141,0.20404565891067933,0.21662312797014455
46,1.8265236770339432,1.9527216983773623,2.078919719720781,0.9560098836819361,1.0189478278757147,1.0818857720694932,0.174343642908062,0.18588870173631897,0.19743376056457593
47,1.853152276994042,1.9809756212601313,2.1087989655262205,0.9037650516613517,0.9640743340250137,1.0243836163886757,0.18461455050537842,0.1972946828358512,0.20997481516632396
48,1.909389762602888,2.0359071757120546,2.1624245888212212,0.9278256647249634,0.9860679836644862,1.044310302604009,0.18777927382981327,0.19980222114253723,0.2118251684552612
49,1.9349757262590959,2.064318474485691,2.1936612227122856,0.9204089170993038,0.9770631477676462,1.0337173784359885,0.17805152244521802,0.18974203065060943,0.20143253885600085
50,1.914204920958927,2.040540743007229,2.1668765650555315,0.9818046089366436,1.0457361926985012,1.1096677764603589,0.18286850757673198,0.1943106283721847,0.20575274916763744
51,1.8651199869275679,1.9910584031465564,2.116996819365545,0.9352761040059935,0.9976182702670319,1.0599604365280704,0.18185470637594772,0.19346728687605524,0.20507986737616277
52,1.838758581280772,1.9644663629613106,2.090174144641849,0.9017102255034282,0.9638846426933565,1.0260590598832848,0.18771142379580832,0.20043465870769245,0.21315789361957657
53,1.8030625377507208,1.9242656997653196,2.045468861779918,0.9440080514093192,1.008016657679111,1.0720252639489027,0.1827518731008467,0.1945504727227189,0.20634907234459107
54,1.8429462075838938,1.9679070229234035,2.0928678382629133,0.9441792304344513,1.0035589536942013,1.0629386769539513,0.1880900917378886,0.20032148683842502,0.21255288193896144
55,1.9631463551428556,2.097522437997847,2.2318985208528384,0.931461154638271,0.9902853504277328,1.0491095462171947,0.19472463789483735,0.2077010975401388,0.22067755718544024
56,1.8583335824224572,1.9769683824940993,2.0956031825657417,0.8945072882496803,0.9539758744976844,1.0134444607456885,0.19131732823620717,0.2045532548470527,0.21778918145789822
57,1.7913396524028198,1.9132036745428482,2.0350676966828765,0.9493683818893163,1.0109143157915934,1.0724602496938707,0.1939386103988693,0.20699628167311795,0.2200539529473666
58,1.9621756796668752,2.0942072594764927,2.2262388392861103,0.8751335515142284,0.9335816059437018,0.9920296603731751,0.2009394870272935,0.21462944152203753,0.22831939601678156
59,1.9196329879424376,2.044053316599838,2.168473645257238,0.9304096308585543,0.9898610936835821,1.0493125565086099,0.1883086651551734,0.2007171390574806,0.2131256129597878
60,1.871665344675521,1.9990674209551327,2.126469497234744,0.9624321055724241,1.0238173818914535,1.085202658210483,0.18653589411154894,0.1988943130509018,0.21125273199025466
61,1.9842108222860337,2.1109915914583097,2.2377723606305855,0.8660570450879955,0.9258534649980251,0.9856498849080547,0.1804451389629752,0.19251920315781507,0.20459326735265493
62,1.861128250917669,1.9884856865590854,2.1158431222005016,0.9661300769303227,1.0280537441932995,1.0899774114562764,0.18411997062695099,0.1962425821414088,0.20836519365586662
63,1.8515492125358792,1.9726119537127897,2.0936746948897,0.9527718498866468,1.0183610998332413,1.0839503497798357,0.1907227802533359,0.20281597196105752,0.21490916366877916
64,1.8106309057026624,1.9307107435906214,2.0507905814785805,0.9567298489830205,1.0172482414305715,1.0777666338781224,0.18673506740512236,0.1986172463908436,0.21049942537656485
65,1.729503609764054,1.8441205322113474,1.958737454658641,0.9180320896746099,0.9771373172577694,1.036242544840929,0.18784225239162997,0.19978973419962484,0.21173721600761972
66,1.936715507539497,2.0678472401444914,2.1989789727494857,0.923765189772564,0.9901369900518314,1.0565087903310988,0.19595959053328862,0.20863040025487953,0.22130120997647043
67,1.8991078743388818,2.0247882926829623,2.1504687110270426,0.9730391995882091,1.037676869582031,1.1023145395758531,0.17712827581796467,0.18891928402235492,0.20071029222674516
68,1.900108757499961,2.026949271897155,2.1537897862943494,0.908734393733837,0.9679683227254731,1.027202251717109,0.19331631795995857,0.20557095160493327,0.21782558524990797
69,1.8220725579022898,1.937962728985313,2.0538529000683363,0.9214812662923423,0.9852001092609786,1.048918952229615,0.18302024238702988,0.19481189823062817,0.20660355407422645
70,1.87459747514699,2.0012258218787253,2.127854168610461,0.9986474289557556,1.063375301610553,1.1281031742653502,0.18516541916944956,0.19730340740108085,0.20944139563271214
71,1.9082708599816622,2.038245945450547,2.168221030919432,0.9247665044226918,0.9878029386813078,1.0508393729399237,0.19064174343935245,0.20303817139905733,0.21543459935876222
72,1.8980186434752457,2.0196633816765015,2.1413081198777575,0.9512072903904221,1.011623635279924,1.0720399801694258,0.18911627415419824,0.2015286766501796,0.21394107914616095
73,1.9380044641254417,2.066665160940108,2.1953258577547743,0.9103658356454316,0.9719323424776715,1.0334988493099113,0.19495070964913216,0.20722415569591493,0.2194976017426977
74,1.844845664654982,1.9690557141954539,2.0932657637359258,0.9351939847176802,0.9966102870959402,1.0580265894742003,0.18718114928705676,0.19963255818253586,0.21208396707801497
75,1.9586032079059017,2.080723298302764,2.2028433886996264,1.0278992411090648,1.092038372826594,1.1561775045441234,0.1785205200577804,0.19065534708732412,0.20279017411686784
76,1.819932016021694,1.9320690673923968,2.0442061187630993,0.9463458356760907,1.0086314680119286,1.0709171003477667,0.18507581319801283,0.19799206289027776,0.2109083125825427
77,1.936034629312913,2.063491859231147,2.1909490891493815,0.9357088697039575,0.9954549410577396,1.0552010124115216,0.19033300121494223,0.20238629508598485,0.21443958895702747
78,1.9149215070322778,2.0514014457983385,2.187881384564399,0.9723607220211178,1.036819842940934,1.1012789638607503,0.19082274025209053,0.20366652140132446,0.2165103025505584
79,1.8256741373651793,1.9480626317068848,2.07045112604859,0.9093572741242083,0.9727109088137004,1.0360645435031925,0.19380510584598465,0.20646399082232805,0.21912287579867146
80,1.8618315228579951,1.9798128504368733,2.0977941780157514,0.8949978595583188,0.9526206396718808,1.0102434197854429,0.19474760115212342,0.20777340010711004,0.22079919906209666
81,1.964622647267192,2.0927867434542415,2.2209508396412914,0.915771215046057,0.9787166052380065,1.041661995429956,0.19200751794951623,0.20403337257473295,0.21605922719994966
82,1.9790463421776499,2.1043769069852405,2.229707471792831,0.8991141113643019,0.955685523642089,1.0122569359198763,0.1901236693699593,0.20269979339437286,0.2152759174187864
83,1.902005381403261,2.034059005308864,2.1661126292144672,0.9594550334791196,1.0218024138873754,1.084149794295631,0.18673924075416157,0.19864812537071083,0.2105570099872601
84,1.9229797038853158,2.0470435127227136,2.171107321560111,0.9072036506111584,0.9681804261346385,1.0291572016581185,0.1991928868986698,0.21223558628080538,0.22527828566294097
85,1.8711522076470355,1.9977874337031107,2.124422659759186,0.9176411167328685,0.9759692232144973,1.034297329696126,0.1846958582459721,0.1968600159096434,0.20902417357331468
86,1.8864356318675268,2.002888696080913,2.119341760294299,0.9467591914643559,1.0050410301718733,1.0633228688793908,0.18561163056838711,0.19817908257548816,0.2107465345825892
87,1.9384799361268472,2.0648430870637378,2.1912062380006283,0.9812110162352474,1.0474584685840245,1.1137059209328015,0.1853263345961975,0.19706365562474504,0.20880097665329259
88,1.8988045560362863,2.0250380877584537,2.151271619480621,0.9240903764584969,0.9862020060965497,1.0483136357346026,0.19161899595246976,0.20479642604312756,0.21797385613378537
89,1.9156463604139642,2.0366372585327603,2.1576281566515565,0.9462533703208791,1.0089742740421341,1.0716951777633892,0.19510080814332595,0.208882314806613,0.22266382146990008
90,1.8119810588098615,1.9375163204255799,2.0630515820412985,0.9518801302051262,1.017081655603338,1.0822831810015496,0.19167256162902216,0.2044674099589418,0.21726225828886145
91,2.008878822359897,2.1438759979183755,2.278873173476854,0.9036852888068576,0.96538395423987,1.0270826196728824,0.1918945287054834,0.2050277398543609,0.2181609510032384
92,1.829757741673905,1.948532643156191,2.0673075446384765,0.9315626994969414,0.9935500983888043,1.055537497280667,0.19412964734569532,0.20678044352778005,0.21943123970986478
93,1.9552998130682653,2.0852143954130904,2.2151289777579155,0.9677161810115532,1.032485583288488,1.097254985565423,0.188622690258312,0.20127187838617971,0.21392106651404744
94,1.8058916370776166,1.9229496171562728,2.040007597234929,0.9264013579939664,0.9845724570530581,1.0427435561121499,0.1854967932576866,0.19734925981987678,0.20920172638206697
95,1.85548486998497,1.9766276441413015,2.097770418297633,0.9056453632754472,0.9666643234350122,1.027683283594577,0.18616291698499166,0.1979136446877519,0.20966437239051217
96,1.8612116086808361,1.9851713414796996,2.1091310742785634,0.9405742841449707,1.0012587622277231,1.0619432403104756,0.18419641639271433,0.1963069249884587,0.20841743358420306
97,1.8440192752146771,1.9669120657264747,2.0898048562382723,0.9247622295236271,0.9857584788022178,1.0467547280808085,0.18756666668756597,0.20082872058552506,0.21409077448348415
98,1.750516273831178,1.8653551208481451,1.9801939678651124,0.9735125285767985,1.0380711464674344,1.1026297643580703,0.17547846800908723,0.18628418938850172,0.1970899107679162
99,1.9181311353130384,2.042665869910168,2.1672006045072973,0.8842074121143835,0.9420621937692435,0.9999169754241035,0.18372734724952142,0.19583455756517365,0.20794176788082588
